candidate_id,name,category,status,marco,hypothesis,baseline,metrics,benchmark_type,benchmark,required_configuration,expected_runtime_use,cost_to_measure,latency_to_measure,risks_to_measure,gate,evidence_generated,promotion_criteria,rejection_criteria,removal_criteria,substitute_candidate,substitute_reason,free_self_hosted_verification,source_or_reference,external_dependency,cost_policy
maximal__8-48-software-v-v-and-codebase-aware-rag__symbol-graph,symbol graph,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether symbol graph improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__ast-aware-chunking,AST-aware chunking,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether AST-aware chunking improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__dependency-graph-retrieval,dependency graph retrieval,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether dependency graph retrieval improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__cross-file-retrieval,cross-file retrieval,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether cross-file retrieval improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__call-graph-retrieval,call graph retrieval,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether call graph retrieval improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__test-aware-retrieval,test-aware retrieval,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether test-aware retrieval improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__issue-to-code-retrieval,issue-to-code retrieval,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether issue-to-code retrieval improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__commit-history-retrieval,commit history retrieval,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether commit history retrieval improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__code-ownership-metadata,code ownership metadata,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether code ownership metadata improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__vulnerability-fix-memory,vulnerability/fix memory,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether vulnerability/fix memory improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,memory poisoning,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__patch-verifier,patch verifier,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether patch verifier improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,hallucination; unsupported claims,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__static-analysis-informed-rag,static-analysis-informed RAG,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether static-analysis-informed RAG improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__test-case-generation-rag,test-case generation RAG,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether test-case generation RAG improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__code-inspection-rag,code inspection RAG,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether code inspection RAG improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__requirements-inspection-rag,requirements inspection RAG,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether requirements inspection RAG improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__architecture-review-rag,architecture review RAG,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether architecture review RAG improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__implementation-readiness-review,implementation readiness review,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether implementation readiness review improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__code-to-test-traceability,code-to-test traceability,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether code-to-test traceability improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__test-coverage-recommendation,test coverage recommendation,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether test coverage recommendation improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__design-document-consistency-check,design document consistency check,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether design document consistency check improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__automated-technical-review,automated technical review,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether automated technical review improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__v-v-assistant,V&V assistant,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether V&V assistant improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
