route_id,venue,market_id,condition_id,ticker,slug,question,category,volume,yes_token,entry_ts,entry_yes_price,terminal_yes_price,side,gross_pnl_per_contract,net_pnl_per_contract,return_on_stake,hit,history_points,history_window_days,entry_no_price,terminal_no_price,data_tier,price_source,entry_archive_date
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UR722_0326_99600,W4CE1-e02b10ff2898a515119d,UR722_0326_99600,UR722_0326_99600,US Retail Sales of Food Services and Drinking Places,Economic Indicators,,UR722_0326_99600:YES,1777507200,0.0,1.0,BUY_NO,0.0,-0.01,,False,12,14,0.0,0.0,official_daily_archive,ForecastEx prices CSV,2026-04-30
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_050926_240000,W4CE1-35a897963ba603f71988,IJC_050926_240000,IJC_050926_240000,US Initial Jobless Claims,Economic Indicators,,IJC_050926_240000:YES,1777507200,0.0,0.0,BUY_NO,1.0,0.99,,True,12,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-30
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPIIN_0426_99,W4CE1-5fe4a41b53ccc292c70b,CPIIN_0426_99,CPIIN_0426_99,Consumer Price Index of India,Economic Indicators,,CPIIN_0426_99:YES,1777420800,0.99,1.0,BUY_YES,0.010000000000000009,8.673617379884035e-18,8.76122967665054e-18,True,12,14,0.02,0.0,official_daily_archive,ForecastEx prices CSV,2026-04-29
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RCWST_0426_348,W4CE1-279e05402105a3c955c9,RCWST_0426_348,RCWST_0426_348,Western US CPI,Economic Indicators,,RCWST_0426_348:YES,1777334400,0.0,1.0,BUY_NO,0.0,-0.01,,False,12,14,0.0,0.0,official_daily_archive,ForecastEx prices CSV,2026-04-28
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UNR_0426_5.1,W4CE1-9cfe2aa96bc5753dd196,UNR_0426_5.1,UNR_0426_5.1,US Unemployment Rate,Economic Indicators,,UNR_0426_5.1:YES,1778025600,0.0,0.0,BUY_NO,1.0,0.99,,True,2,2,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-05-06
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_050226_240000,W4CE1-777e361ddc21ae2e5cb5,IJC_050226_240000,IJC_050226_240000,US Initial Jobless Claims,Economic Indicators,,IJC_050226_240000:YES,1776902400,0.0,0.0,BUY_NO,1.0,0.99,,True,10,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-23
FORECASTEX_EVENT_CONTRACTS,ForecastEx,EZUNR_0326_7.8,W4CE1-9adb2218384f3585f0d0,EZUNR_0326_7.8,EZUNR_0326_7.8,Eurozone Unemployment Rate,Economic Indicators,,EZUNR_0326_7.8:YES,1776643200,0.0,0.0,BUY_NO,1.0,0.99,,True,8,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-20
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_042526_240000,W4CE1-b71243dcb30918198de3,IJC_042526_240000,IJC_042526_240000,US Initial Jobless Claims,Economic Indicators,,IJC_042526_240000:YES,1776297600,0.07,0.0,BUY_NO,0.06000000000000005,0.05000000000000005,0.053191489361702184,True,9,14,0.94,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-16
FORECASTEX_EVENT_CONTRACTS,ForecastEx,EZGDP_Q126_0.9,W4CE1-9e7138810db361bacf2b,EZGDP_Q126_0.9,EZGDP_Q126_0.9,Eurozone Real GDP,Economic Indicators,,EZGDP_Q126_0.9:YES,1776297600,0.02,0.0,BUY_NO,0.010000000000000009,8.673617379884035e-18,8.76122967665054e-18,True,9,14,0.99,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-16
FORECASTEX_EVENT_CONTRACTS,ForecastEx,EZUNR_0326_7.8,W4CE1-7c581763f4d12c92b0e2,EZUNR_0326_7.8,EZUNR_0326_7.8,Eurozone Unemployment Rate,Economic Indicators,,EZUNR_0326_7.8:YES,1776297600,0.0,0.0,BUY_NO,1.0,0.99,,True,9,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-16
FORECASTEX_EVENT_CONTRACTS,ForecastEx,FF_043026_4.625,W4CE1-5bcd8c867f0e19f52712,FF_043026_4.625,FF_043026_4.625,US Fed Funds Target Rate,Economic Indicators,,FF_043026_4.625:YES,1776211200,0.02,0.0,BUY_NO,0.010000000000000009,8.673617379884035e-18,8.76122967665054e-18,True,9,14,0.99,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-15
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPIJP_0326_116.8,W4CE1-aa978906983ffdee387f,CPIJP_0326_116.8,CPIJP_0326_116.8,Consumer Price Index of Japan,Economic Indicators,,CPIJP_0326_116.8:YES,1776038400,0.02,0.0,BUY_NO,0.010000000000000009,8.673617379884035e-18,8.76122967665054e-18,True,10,14,0.99,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-13
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_041826_240000,W4CE1-7069ac5e5a400788c961,IJC_041826_240000,IJC_041826_240000,US Initial Jobless Claims,Economic Indicators,,IJC_041826_240000:YES,1775692800,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-09
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGCPI_0326_3.5,W4CE1-5a97ade4bf2a2e5edde4,SGCPI_0326_3.5,SGCPI_0326_3.5,Singapore Consumer Price Index,Economic Indicators,,SGCPI_0326_3.5:YES,1775692800,0.0,0.0,BUY_NO,1.0,0.99,,True,11,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-09
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UR454_0326_135500,W4CE1-e9bf29451358ffdc2198,UR454_0326_135500,UR454_0326_135500,US Retail Sales of Nonstore Retailers,Economic Indicators,,UR454_0326_135500:YES,1775606400,0.0,0.0,BUY_NO,1.0,0.99,,True,10,13,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-08
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UR722_0226_99200,W4CE1-6a417c1a0bf1621cb5f8,UR722_0226_99200,UR722_0226_99200,US Retail Sales of Food Services and Drinking Places,Economic Indicators,,UR722_0226_99200:YES,1775433600,0.0,1.0,BUY_NO,0.0,-0.01,,False,6,14,0.0,0.0,official_daily_archive,ForecastEx prices CSV,2026-04-06
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CACPI_0326_3.6,W4CE1-38c2fe3d6fb8c513502a,CACPI_0326_3.6,CACPI_0326_3.6,Canada Consumer Price Index,Economic Indicators,,CACPI_0326_3.6:YES,1775433600,0.02,0.0,BUY_NO,0.010000000000000009,8.673617379884035e-18,8.76122967665054e-18,True,10,14,0.99,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-06
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CACPI_0326_3.6,W4CE1-934a63ace0c92bc09f52,CACPI_0326_3.6,CACPI_0326_3.6,Canada Consumer Price Index,Economic Indicators,,CACPI_0326_3.6:YES,1775174400,0.02,0.0,BUY_NO,0.010000000000000009,8.673617379884035e-18,8.76122967665054e-18,True,10,14,0.99,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-03
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RSM_0326_2.5,W4CE1-e5d46fbefe52d5352719,RSM_0326_2.5,RSM_0326_2.5,US Retail Sales Monthly,Economic Indicators,,RSM_0326_2.5:YES,1775088000,0.02,0.0,BUY_NO,0.010000000000000009,8.673617379884035e-18,8.76122967665054e-18,True,10,14,0.99,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-02
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_041126_240000,W4CE1-b6987101a4ee431ea8f2,IJC_041126_240000,IJC_041126_240000,US Initial Jobless Claims,Economic Indicators,,IJC_041126_240000:YES,1776124800,0.0,0.0,BUY_NO,1.0,0.99,,True,2,2,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-04-14
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPIIN_0326_99,W4CE1-7c8f9f72e62d84b9adcd,CPIIN_0326_99,CPIIN_0326_99,Consumer Price Index of India,Economic Indicators,,CPIIN_0326_99:YES,1774828800,0.0,1.0,BUY_NO,0.0,-0.01,,False,10,14,0.0,0.0,official_daily_archive,ForecastEx prices CSV,2026-03-30
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UR722_0226_99200,W4CE1-53f9a42d9796a7c8bc14,UR722_0226_99200,UR722_0226_99200,US Retail Sales of Food Services and Drinking Places,Economic Indicators,,UR722_0226_99200:YES,1774828800,0.0,1.0,BUY_NO,0.0,-0.01,,False,10,14,0.0,0.0,official_daily_archive,ForecastEx prices CSV,2026-03-30
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RCWST_0326_348,W4CE1-b26836bed1b1c7dbc627,RCWST_0326_348,RCWST_0326_348,Western US CPI,Economic Indicators,,RCWST_0326_348:YES,1774569600,0.0,1.0,BUY_NO,0.0,-0.01,,False,10,14,0.0,0.0,official_daily_archive,ForecastEx prices CSV,2026-03-27
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CAUNR_0326_8.2,W4CE1-665405dfcc68fd912417,CAUNR_0326_8.2,CAUNR_0326_8.2,Canada Unemployment Rate,Economic Indicators,,CAUNR_0326_8.2:YES,1774569600,0.0,0.0,BUY_NO,1.0,0.99,,True,10,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-27
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPIY_0326_5,W4CE1-ee1cdb7d52d92d692a8d,CPIY_0326_5,CPIY_0326_5,US Consumer Price Index Yearly,Economic Indicators,,CPIY_0326_5:YES,1774483200,0.0,0.0,BUY_NO,1.0,0.99,,True,10,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-26
FORECASTEX_EVENT_CONTRACTS,ForecastEx,PCEY_0226_2.9,W4CE1-9e37e31b89b8dfe64c94,PCEY_0226_2.9,PCEY_0226_2.9,Personal Consumption Expenditures Price Index,Economic Indicators,,PCEY_0226_2.9:YES,1774483200,0.0,0.0,BUY_NO,1.0,0.99,,True,10,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-26
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RGDP_Q425_6.5,W4CE1-5425c8d808bdf123351c,RGDP_Q425_6.5,RGDP_Q425_6.5,US Real GDP,Economic Indicators,,RGDP_Q425_6.5:YES,1774483200,0.03,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,10,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-26
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_040426_250000,W4CE1-15635435618cdc7139e0,IJC_040426_250000,IJC_040426_250000,US Initial Jobless Claims,Economic Indicators,,IJC_040426_250000:YES,1774483200,0.04,0.0,BUY_NO,0.030000000000000027,0.020000000000000025,0.020618556701030955,True,10,14,0.97,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-26
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UNR_0326_4.9,W4CE1-e35a567e68e26e0475ce,UNR_0326_4.9,UNR_0326_4.9,US Unemployment Rate,Economic Indicators,,UNR_0326_4.9:YES,1773964800,0.02,0.0,BUY_NO,0.010000000000000009,8.673617379884035e-18,8.76122967665054e-18,True,13,14,0.99,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-20
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_032826_240000,W4CE1-fed0819a89812fb7e1cf,IJC_032826_240000,IJC_032826_240000,US Initial Jobless Claims,Economic Indicators,,IJC_032826_240000:YES,1773878400,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-19
FORECASTEX_EVENT_CONTRACTS,ForecastEx,EZUNR_0226_6.6,W4CE1-d7dd1812aba268e5792d,EZUNR_0226_6.6,EZUNR_0226_6.6,Eurozone Unemployment Rate,Economic Indicators,,EZUNR_0226_6.6:YES,1773792000,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-18
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGCPI_0226_1.4,W4CE1-cf05fe3837c4ecb857be,SGCPI_0226_1.4,SGCPI_0226_1.4,Singapore Consumer Price Index,Economic Indicators,,SGCPI_0226_1.4:YES,1773619200,0.13,0.0,BUY_NO,0.12,0.11,0.125,True,8,14,0.88,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-16
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SCTTT_073126_WU,W4CE1-77d1dfb63f243b32cf88,SCTTT_073126_WU,SCTTT_073126_WU,Supreme Court Ruling on Trump's Tariffs,Government,,SCTTT_073126_WU:YES,1773619200,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-16
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RGDP_Q425_6.5,W4CE1-7442af301a9eb38b499a,RGDP_Q425_6.5,RGDP_Q425_6.5,US Real GDP,Economic Indicators,,RGDP_Q425_6.5:YES,1773360000,0.03,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,13,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-13
FORECASTEX_EVENT_CONTRACTS,ForecastEx,PCEY_0226_2.9,W4CE1-00ca0bfbff5651e92978,PCEY_0226_2.9,PCEY_0226_2.9,Personal Consumption Expenditures Price Index,Economic Indicators,,PCEY_0226_2.9:YES,1773878400,0.0,0.0,BUY_NO,1.0,0.99,,True,8,8,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-19
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_032126_250000,W4CE1-dc228b8f2e80a10b3e6a,IJC_032126_250000,IJC_032126_250000,US Initial Jobless Claims,Economic Indicators,,IJC_032126_250000:YES,1773273600,0.02,0.0,BUY_NO,0.010000000000000009,8.673617379884035e-18,8.76122967665054e-18,True,13,14,0.99,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-12
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RGDP_Q425_6.5,W4CE1-0ed5d339b8291a82afa5,RGDP_Q425_6.5,RGDP_Q425_6.5,US Real GDP,Economic Indicators,,RGDP_Q425_6.5:YES,1773273600,0.03,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,13,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-12
FORECASTEX_EVENT_CONTRACTS,ForecastEx,RSM_0226_2.5,W4CE1-fa4fd6e92df65c97e75c,RSM_0226_2.5,RSM_0226_2.5,US Retail Sales Monthly,Economic Indicators,,RSM_0226_2.5:YES,1773014400,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-09
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPIJP_0226_114,W4CE1-2509d80bb53ff0ecc8c5,CPIJP_0226_114,CPIJP_0226_114,Consumer Price Index of Japan,Economic Indicators,,CPIJP_0226_114:YES,1773014400,0.03,0.0,BUY_NO,0.020000000000000018,0.010000000000000018,0.01020408163265308,True,13,14,0.98,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-09
FORECASTEX_EVENT_CONTRACTS,ForecastEx,SGCPI_0226_1.6,W4CE1-627db51d9bd40db52c18,SGCPI_0226_1.6,SGCPI_0226_1.6,Singapore Consumer Price Index,Economic Indicators,,SGCPI_0226_1.6:YES,1772928000,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-08
FORECASTEX_EVENT_CONTRACTS,ForecastEx,HKCPI_0226_2,W4CE1-fe007667a74243e286f6,HKCPI_0226_2,HKCPI_0226_2,Hong Kong Consumer Price Index,Economic Indicators,,HKCPI_0226_2:YES,1772755200,0.05,0.0,BUY_NO,0.040000000000000036,0.030000000000000034,0.031250000000000035,True,13,14,0.96,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-06
FORECASTEX_EVENT_CONTRACTS,ForecastEx,IJC_031426_230000,W4CE1-b4dacadf6e6d9e87abf2,IJC_031426_230000,IJC_031426_230000,US Initial Jobless Claims,Economic Indicators,,IJC_031426_230000:YES,1772668800,0.13,0.0,BUY_NO,0.12,0.11,0.125,True,13,14,0.88,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-05
FORECASTEX_EVENT_CONTRACTS,ForecastEx,FF_031926_4.875,W4CE1-cb8469dc7561e54b9d82,FF_031926_4.875,FF_031926_4.875,US Fed Funds Target Rate,Economic Indicators,,FF_031926_4.875:YES,1772582400,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-04
FORECASTEX_EVENT_CONTRACTS,ForecastEx,UR454_0126_133000,W4CE1-0ec696e43614c8ca75ca,UR454_0126_133000,UR454_0126_133000,US Retail Sales of Nonstore Retailers,Economic Indicators,,UR454_0126_133000:YES,1772409600,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-03-02
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPISP_0226_122,W4CE1-7c2c1b7f74fe5f478f88,CPISP_0226_122,CPISP_0226_122,Consumer Price Index of Spain,Economic Indicators,,CPISP_0226_122:YES,1772150400,0.0,0.0,BUY_NO,1.0,0.99,,True,13,14,0.0,1.0,official_daily_archive,ForecastEx prices CSV,2026-02-27
FORECASTEX_EVENT_CONTRACTS,ForecastEx,PCEY_0126_3.1,W4CE1-2bcefced0949fb17d689,PCEY_0126_3.1,PCEY_0126_3.1,Personal Consumption Expenditures Price Index,Economic Indicators,,PCEY_0126_3.1:YES,1772150400,0.02,0.0,BUY_NO,0.010000000000000009,8.673617379884035e-18,8.76122967665054e-18,True,13,14,0.99,1.0,official_daily_archive,ForecastEx prices CSV,2026-02-27
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CAUNR_0226_7.3,W4CE1-29a53d138fabca96bee4,CAUNR_0226_7.3,CAUNR_0226_7.3,Canada Unemployment Rate,Economic Indicators,,CAUNR_0226_7.3:YES,1772150400,0.02,0.0,BUY_NO,0.010000000000000009,8.673617379884035e-18,8.76122967665054e-18,True,13,14,0.99,1.0,official_daily_archive,ForecastEx prices CSV,2026-02-27
FORECASTEX_EVENT_CONTRACTS,ForecastEx,CPIIN_0226_99,W4CE1-ff365777ab42bd915702,CPIIN_0226_99,CPIIN_0226_99,Consumer Price Index of India,Economic Indicators,,CPIIN_0226_99:YES,1772496000,0.0,1.0,BUY_NO,0.0,-0.01,,False,9,9,0.0,0.0,official_daily_archive,ForecastEx prices CSV,2026-03-03
